id,canonical_food_id,cultivar_name,synonyms,structured_seasons,nutrition_override,notes,created_at,updated_at
468,1554,Bambino,,"{""available"":[7,8,9]}",,"Mini aubergine violette ronde, idéale pour grillades",2025-10-03 18:12:28.467299+00,2025-10-03 18:12:28.467299+00
469,1554,Tsakoniki,,"{""available"":[7,8,9]}","{""color"":""violet rayé blanc""}","Aubergine grecque rayée, allongée, chair ferme",2025-10-03 18:12:28.467299+00,2025-10-03 18:12:28.467299+00
470,1554,Orient Charm,,"{""available"":[7,8,9]}",,"Aubergine asiatique longue et fine violet foncé, très productive",2025-10-03 18:12:28.467299+00,2025-10-03 18:12:28.467299+00
471,1554,Ichiban,,"{""available"":[7,8,9]}",,"Aubergine japonaise longue violet foncé, chair tendre",2025-10-03 18:12:28.467299+00,2025-10-03 18:12:28.467299+00
472,1554,Snowy,,"{""available"":[7,8,9]}","{""color"":""blanc ivoire""}","Aubergine blanche ivoire allongée, chair douce",2025-10-03 18:12:28.467299+00,2025-10-03 18:12:28.467299+00
473,1554,Calliope,,"{""available"":[7,8,9]}","{""color"":""violet rayé blanc""}","Aubergine rayée ovale, chair crémeuse",2025-10-03 18:12:28.467299+00,2025-10-03 18:12:28.467299+00
474,1554,Millionaire,,"{""available"":[7,8,9]}",,"Aubergine asiatique longue, très productive, chair tendre",2025-10-03 18:12:28.467299+00,2025-10-03 18:12:28.467299+00
475,1554,Violette Longue,"[""Long Purple""]","{""available"":[7,8,9]}",,"Aubergine européenne classique allongée violette, chair ferme",2025-10-03 18:12:28.467299+00,2025-10-03 18:12:28.467299+00
476,1554,Louisiana Long Green,,"{""available"":[7,8,9]}","{""color"":""vert pâle""}","Aubergine américaine verte allongée, chair blanche ferme",2025-10-03 18:12:28.467299+00,2025-10-03 18:12:28.467299+00
477,1554,Rotonda Bianca,,"{""available"":[7,8,9]}","{""color"":""blanc""}","Aubergine italienne blanche ronde, chair tendre et douce",2025-10-03 18:12:28.467299+00,2025-10-03 18:12:28.467299+00
478,1562,Tomatillo Verde,"[""Green Tomatillo""]","{""available"":[7,8,9]}",,"Tomatillo vert dans enveloppe, acidulé, base de salsa verde mexicaine",2025-10-03 18:12:28.467299+00,2025-10-03 18:12:28.467299+00
479,1562,Tomatillo Purple,"[""Purple Tomatillo""]","{""available"":[7,8,9]}","{""color"":""violet"",""anthocyanins"":{""note"":""Riche en anthocyanes""}}","Tomatillo violet, chair verte, plus sucré que le vert",2025-10-03 18:12:28.467299+00,2025-10-03 18:12:28.467299+00
480,1562,Tomatillo Yellow,"[""Tomatillo Jaune""]","{""available"":[7,8,9]}","{""color"":""jaune""}","Tomatillo jaune doré, saveur douce et fruitée",2025-10-03 18:12:28.467299+00,2025-10-03 18:12:28.467299+00
481,1562,Grande Rio Verde,,"{""available"":[7,8,9]}",,"Gros tomatillo vert, très productif, saveur classique",2025-10-03 18:12:28.467299+00,2025-10-03 18:12:28.467299+00
482,1562,Toma Verde,,"{""available"":[7,8,9]}",,"Tomatillo vert standard, acidulé, excellent en sauce",2025-10-03 18:12:28.467299+00,2025-10-03 18:12:28.467299+00
483,1562,De Milpa,,"{""available"":[7,8,9]}",,"Tomatillo mexicain traditionnel vert, petit, très parfumé",2025-10-03 18:12:28.467299+00,2025-10-03 18:12:28.467299+00
484,1562,Cisineros,,"{""available"":[7,8,9]}",,"Gros tomatillo vert, chair ferme, saveur prononcée",2025-10-03 18:12:28.467299+00,2025-10-03 18:12:28.467299+00
485,1562,Amarylla,,"{""available"":[7,8,9]}","{""color"":""jaune-orange""}","Tomatillo orange-jaune, très sucré et fruité",2025-10-03 18:12:28.467299+00,2025-10-03 18:12:28.467299+00
486,1562,Pineapple,"[""Ananas""]","{""available"":[7,8,9]}","{""color"":""jaune""}","Tomatillo jaune, saveur d'ananas, très sucré",2025-10-03 18:12:28.467299+00,2025-10-03 18:12:28.467299+00
487,1562,Aunt Molly's,"[""Tante Molly""]","{""available"":[7,8,9]}","{""color"":""jaune doré""}","Physalis jaune doré sucré, enveloppe papier, se conserve longtemps",2025-10-03 18:12:28.467299+00,2025-10-03 18:12:28.467299+00
488,1562,Goldie,,"{""available"":[7,8,9]}","{""color"":""jaune d'or""}","Physalis jaune d'or, très sucré, saveur de fruit tropical",2025-10-03 18:12:28.467299+00,2025-10-03 18:12:28.467299+00
489,1562,Cossack Pineapple,,"{""available"":[7,8,9]}","{""color"":""jaune""}","Physalis jaune, saveur ananas-fruit de la passion",2025-10-03 18:12:28.467299+00,2025-10-03 18:12:28.467299+00
490,1562,Gigante,,"{""available"":[7,8,9]}",,"Gros tomatillo vert, fruits jusqu'à 100g",2025-10-03 18:12:28.467299+00,2025-10-03 18:12:28.467299+00
491,1562,Purple Coban,,"{""available"":[7,8,9]}","{""color"":""violet foncé""}","Tomatillo violet foncé du Guatemala, très sucré",2025-10-03 18:12:28.467299+00,2025-10-03 18:12:28.467299+00
492,1562,White Tomatillo,"[""Tomatillo Blanc""]","{""available"":[7,8,9]}","{""color"":""blanc-crème""}","Tomatillo blanc-crème, saveur douce, peu acide",2025-10-03 18:12:28.467299+00,2025-10-03 18:12:28.467299+00
493,1562,Coqueret du Pérou,"[""Cape Gooseberry"",""Physalis peruviana""]","{""available"":[8,9,10]}",,"Physalis orange en enveloppe, très sucré, riche en vitamine C",2025-10-03 18:12:28.467299+00,2025-10-03 18:12:28.467299+00
494,1562,Ground Cherry,"[""Cerise de Terre""]","{""available"":[7,8,9]}","{""color"":""jaune doré""}","Petit physalis jaune tombant au sol à maturité, très sucré",2025-10-03 18:12:28.467299+00,2025-10-03 18:12:28.467299+00
495,1562,Strawberry Ground Cherry,,"{""available"":[7,8,9]}",,"Physalis jaune, saveur rappelant la fraise",2025-10-03 18:12:28.467299+00,2025-10-03 18:12:28.467299+00
496,1562,Golden Berry,"[""Baie Dorée""]","{""available"":[8,9,10]}","{""color"":""jaune-orange""}","Physalis orange doré, acidulé-sucré, riche en antioxydants",2025-10-03 18:12:28.467299+00,2025-10-03 18:12:28.467299+00
497,1562,Inca Berry,"[""Baie des Incas""]","{""available"":[8,9,10]}",,"Physalis péruvien orange, saveur complexe sucrée-acidulée",2025-10-03 18:12:28.467299+00,2025-10-03 18:12:28.467299+00
498,1562,Schönbrunner Gold,,"{""available"":[7,8,9]}","{""color"":""jaune d'or""}","Physalis autrichien jaune d'or, très productif et sucré",2025-10-03 18:12:28.467299+00,2025-10-03 18:12:28.467299+00
499,1562,Little Lanterns,"[""Petites Lanternes""]","{""available"":[7,8,9]}",,Petit physalis décoratif orange en enveloppe papier,2025-10-03 18:12:28.467299+00,2025-10-03 18:12:28.467299+00
500,1562,Tomatillo Husk Cherry,,"{""available"":[7,8,9]}",,"Petit physalis sucré, intermédiaire entre tomatillo et cerise de terre",2025-10-03 18:12:28.467299+00,2025-10-03 18:12:28.467299+00
501,1562,Physalis Franchetii,"[""Amour en Cage""]","{""available"":[8,9]}",,"Physalis ornemental enveloppe orange, petit fruit comestible acidulé",2025-10-03 18:12:28.467299+00,2025-10-03 18:12:28.467299+00
502,1562,Chinese Lantern,"[""Lanterne Chinoise""]","{""available"":[8,9]}",,"Physalis décoratif enveloppe rouge-orange, fruit comestible mais fade",2025-10-03 18:12:28.467299+00,2025-10-03 18:12:28.467299+00
503,1601,Rouge de Florence,"[""Red Florence""]",,,"Oignon rouge plat italien, doux et sucré, excellent cru en salade",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
504,1601,Jaune Paille des Vertus,,,,"Oignon jaune français de conservation, chair ferme, saveur prononcée",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
505,1601,Blanc de Paris,"[""Paris Silverskin""]",,,"Petit oignon blanc précoce, doux, idéal pour pickles et conserves",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
506,1601,Red Baron,,,,"Oignon rouge foncé, bonne conservation, saveur équilibrée",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
507,1601,Walla Walla,,,,"Gros oignon américain doux, juteux, excellent cru",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
508,1601,Stuttgarter,"[""Stuttgart""]",,,"Oignon allemand jaune plat, chair ferme, excellente conservation",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
509,1601,Ailsa Craig,,,,"Gros oignon britannique jaune paille, doux, pour concours",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
510,1601,Red Creole,,,,"Oignon rouge créole, très piquant, excellente conservation",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
511,1601,Sturon,,,,"Oignon jaune rond hollandais, bonne conservation, polyvalent",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
512,1601,Centurion,,,,"Oignon jaune hybride, très productif, excellente conservation",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
513,1601,Snowball,"[""Blanc Hâtif""]",,,"Oignon blanc précoce, doux et juteux, consommer rapidement",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
514,1601,Rosé de Roscoff,"[""Oignon de Roscoff AOP""]",,,"Oignon rose breton AOP, doux et sucré, excellente conservation",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
515,1601,Red Karmen,,,,"Oignon rouge hybride, uniforme, bonne conservation",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
516,1601,Douce des Cévennes,,,,"Oignon doux du Sud, chair tendre, peu piquant",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
517,1601,Giant Zittau,,,,"Oignon jaune géant allemand, peut atteindre 500g",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
518,1603,Griselle,,,,"Échalote grise allongée, chair ferme, saveur fine et aromatique",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
519,1603,Jersey,"[""Jermor""]",,,"Échalote cuivrée ronde, productive, bonne conservation",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
520,1603,Red Sun,,,,"Échalote rouge cuivrée, chair rosée, saveur prononcée",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
521,1603,Longor,,,,"Échalote longue rose cuivrée, productive, excellente conservation",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
522,1603,Jermor,,,,"Échalote demi-longue cuivrée, rustique, très productive",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
523,1603,Mikor,,,,"Échalote ronde rouge cuivrée, précoce, productive",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
524,1603,Ambition,,,,"Échalote longue cuivrée, chair ferme, bonne conservation",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
525,1603,Hermine,,,,"Échalote ronde cuivrée claire, saveur douce",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
526,1603,Melkior,,,,"Échalote demi-longue cuivrée, productive, conservation longue",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
527,1603,Zebrune,,,,"Échalote rayée brun-rose, saveur puissante, conservation moyenne",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
528,1602,Rose de Lautrec,"[""Ail Rose de Lautrec IGP""]",,,"Ail rose du Tarn IGP, saveur fine, se conserve jusqu'à 1 an",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
529,1602,Violet de Cadours,,,,"Ail violet du Gers, saveur prononcée, excellente conservation",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
530,1602,Blanc de Lomagne,,,,"Ail blanc du Sud-Ouest, gousses grosses, saveur douce",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
531,1602,Thermidrome,,,,"Ail blanc précoce, gousses blanches, saveur fine",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
532,1602,Rose du Var,,,,"Ail rose provençal, saveur délicate, conservation moyenne",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
533,1602,Germidour,,,,"Ail blanc d'automne, très productif, bonne conservation",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
534,1602,Messidrome,,,,"Ail blanc de printemps, précoce, gousses régulières",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
535,1602,Printanor,,,,"Ail blanc précoce de printemps, saveur douce",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
536,1602,Flavor,,,,"Ail blanc, grosses gousses, saveur marquée",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
537,1602,Cristo,,,,"Ail violet d'automne, rustique, très productif",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
538,1604,Bleu de Solaise,,,,"Poireau bleu-violet d'hiver, très rustique, résiste au gel",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
539,1604,Monstrueux de Carentan,,,,"Gros poireau d'hiver, fût court et large, résistant au froid",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
540,1604,Géant d'Hiver,"[""Giant Winter""]",,,"Poireau d'hiver très gros, fût long, excellente rusticité",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
541,1604,Electra,,,,"Poireau d'automne-hiver, fût long et blanc, très résistant",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
542,1604,Jaune Gros du Poitou,,,,"Poireau d'été-automne, fût jaune, saveur douce",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
543,1604,De Carentan,"[""Carentan""]",,,"Poireau d'hiver, fût moyen, résistant au froid",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
544,1604,Armor,,,,"Poireau d'automne-hiver, fût long blanc-vert, productif",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
545,1604,Gros Long d'Été,,,,"Poireau d'été, fût long, croissance rapide",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
546,1604,Hannibal,,,,"Poireau d'hiver, fût très long, résistant aux maladies",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
547,1604,Shelton,,,,"Poireau d'automne, fût blanc long, bonne résistance",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
548,1605,Ciboulette Fine,"[""Ciboulette Commune""]",,,"Ciboulette classique à fines feuilles tubulaires, saveur douce",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
549,1605,Ciboulette Chinoise,"[""Ciboule de Chine"",""Ail Chinois""]",,,"Feuilles plates larges, saveur d'ail doux, fleurs blanches",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
550,1605,Civette,"[""Ciboulette Sauvage""]",,,"Ciboulette sauvage très fine, saveur prononcée, rustique",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
551,1605,Ciboule Blanche Hâtive,"[""Oignon Botte""]",,,"Ciboule blanche précoce, feuilles et bulbes comestibles",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
552,1605,Ciboule Rouge,"[""Welsh Onion""]",,,"Ciboule vivace à base rouge, feuilles tubulaires, saveur douce",2025-10-03 18:13:30.338824+00,2025-10-03 18:13:30.338824+00
553,1351,Cabus Blanc,"[""Chou Cabus""]",,,"Chou blanc pommé classique, feuilles serrées, excellent pour choucroute",2025-10-03 18:14:34.631126+00,2025-10-03 18:14:34.631126+00
554,1351,Rouge Red Drumhead,"[""Tête Rouge""]",,"{""color"":""rouge-violet"",""anthocyanins"":{""note"":""Riche en anthocyanes""}}","Chou rouge pommé, feuilles pourpres, croquant, riche en antioxydants",2025-10-03 18:14:34.631126+00,2025-10-03 18:14:34.631126+00
555,1351,Quintal d'Alsace,,,,"Gros chou blanc d'hiver, très productif, idéal choucroute",2025-10-03 18:14:34.631126+00,2025-10-03 18:14:34.631126+00
556,1351,Cœur de Bœuf,"[""Pointu de Châteaurenard""]",,,"Chou pointu vert tendre, feuilles fines, saveur douce",2025-10-03 18:14:34.631126+00,2025-10-03 18:14:34.631126+00
557,1351,Filderkraut,,,,"Chou allemand pointu blanc, feuilles tendres, excellent cuit",2025-10-03 18:14:34.631126+00,2025-10-03 18:14:34.631126+00
558,1351,Copenhagen Market,,,,"Chou blanc rond précoce, pomme compacte, saveur douce",2025-10-03 18:14:34.631126+00,2025-10-03 18:14:34.631126+00
559,1351,Brunswick,,,,"Gros chou blanc plat, résistant au froid, bonne conservation",2025-10-03 18:14:34.631126+00,2025-10-03 18:14:34.631126+00
560,1351,January King,"[""Roi de Janvier""]",,"{""color"":""vert-pourpre""}","Chou pommé vert-pourpre d'hiver, très rustique, résiste au gel",2025-10-03 18:14:34.631126+00,2025-10-03 18:14:34.631126+00
561,1351,Golden Acre,"[""Acre Doré""]",,,"Petit chou blanc précoce, pomme ronde compacte",2025-10-03 18:14:34.631126+00,2025-10-03 18:14:34.631126+00
562,1351,Deadon,,,,"Chou rouge tardif, bonne conservation, saveur marquée",2025-10-03 18:14:34.631126+00,2025-10-03 18:14:34.631126+00
563,1351,Précoce de Louviers,,,,"Chou blanc précoce français, pomme moyenne, tendre",2025-10-03 18:14:34.631126+00,2025-10-03 18:14:34.631126+00
564,1351,Vertus,,,,"Chou blanc d'hiver tardif, très résistant au froid",2025-10-03 18:14:34.631126+00,2025-10-03 18:14:34.631126+00
565,1351,Long Island,"[""Long Island Improved""]",,,"Choux de Bruxelles verts, pommes fermes, très productif",2025-10-03 18:14:34.631126+00,2025-10-03 18:14:34.631126+00
566,1351,Rubine,"[""Red Rubine""]",,"{""color"":""rouge-pourpre"",""anthocyanins"":{""note"":""Riche en anthocyanes""}}","Choux de Bruxelles rouges, pommes pourpres, décoratifs",2025-10-03 18:14:34.631126+00,2025-10-03 18:14:34.631126+00
567,1351,Diablo,,,,"Choux de Bruxelles hybride, pommes fermes uniformes, résistant",2025-10-03 18:14:34.631126+00,2025-10-03 18:14:34.631126+00
568,1351,Trafalgar,,,,"Choux de Bruxelles précoce, pommes moyennes, productif",2025-10-03 18:14:34.631126+00,2025-10-03 18:14:34.631126+00
569,1351,Igor,,,,"Choux de Bruxelles tardif, pommes fermes, excellente saveur",2025-10-03 18:14:34.631126+00,2025-10-03 18:14:34.631126+00
570,1351,Nautic,,,,"Choux de Bruxelles résistant, pommes vertes compactes",2025-10-03 18:14:34.631126+00,2025-10-03 18:14:34.631126+00
571,1351,Groninger,,,,"Choux de Bruxelles hollandais, pommes fermes, rustique",2025-10-03 18:14:34.631126+00,2025-10-03 18:14:34.631126+00
572,1351,Evesham Special,,,,"Choux de Bruxelles britannique, pommes moyennes, saveur douce",2025-10-03 18:14:34.631126+00,2025-10-03 18:14:34.631126+00
573,1351,Maximus,,,,"Choux de Bruxelles grosses pommes, très productif",2025-10-03 18:14:34.631126+00,2025-10-03 18:14:34.631126+00
574,1351,Falstaff,,,,"Choux de Bruxelles rouge-pourpre, pommes fermes, décoratif",2025-10-03 18:14:34.631126+00,2025-10-03 18:14:34.631126+00
575,1352,Calabrese,"[""Calabrais""]","{""available"":[6,7,8,9,10]}",,"Brocoli italien vert, grosse pomme centrale, repousses latérales",2025-10-03 18:14:34.631126+00,2025-10-03 18:14:34.631126+00
576,1352,Romanesco,"[""Chou Romanesco""]","{""available"":[9,10,11]}",,"Brocoli vert-jaune en spirales fractales, saveur douce de noisette",2025-10-03 18:14:34.631126+00,2025-10-03 18:14:34.631126+00
577,1352,Purple Sprouting,"[""À Jets Pourpres""]","{""available"":[2,3,4,5]}","{""color"":""pourpre"",""anthocyanins"":{""note"":""Riche en anthocyanes""}}","Brocoli d'hiver pourpre, nombreux jets latéraux, résiste au gel",2025-10-03 18:14:34.631126+00,2025-10-03 18:14:34.631126+00
578,1352,Belstar,,"{""available"":[7,8,9,10]}",,"Brocoli hybride vert, grosse pomme, résistant chaleur",2025-10-03 18:14:34.631126+00,2025-10-03 18:14:34.631126+00
579,1352,Marathon,,"{""available"":[8,9,10,11]}",,"Brocoli tardif, grosse pomme compacte, bonne conservation",2025-10-03 18:14:34.631126+00,2025-10-03 18:14:34.631126+00
